model,num_host,num_vuln,topology,distro_vuln,diversity_vuln,tot_time,avg_generation_time,min_generation_time,max_generation_time,avg_merging_time,min_merging_time,max_merging_time,clustering_time,num_clusters
DISTRO,150,250,ring,binomial,0,1.9946107938885689,0.4196521327054749,0.03135954216122627,1.193229669937864,0.42384846213584143,0,0.7742235350888222,0.027157588861882687,3
DISTRO,10,75,lan50,bernoulli,0.5,0.1489521947223693,0.019703992332021397,3.1589996069669724e-05,0.043671591905876994,0.02798611348650108,0,0.0844804528169334,0.020800149999558926,3
DISTRO,25,10,mesh,uniform,0.5,0.3100402420386672,0.0387412270065397,0.0037013839464634657,0.06791133899241686,0.09127981638691078,0.055317675694823265,0.15137430489994586,0.09075459814630449,3
DISTRO,75,75,ring,uniform,1,4.559940396109596,1.4143806763458997,0.017909883055835962,4.1063668369315565,0.1704754544965302,0,0.4486419181339443,0.004931641044095159,3
DISTRO,10,100,random,poisson,0.75,0.2486257643904537,0.05950714663291971,0.02888143784366548,0.1045651719905436,0.050194504243942596,0,0.1400014532264322,0.004059139173477888,3
DISTRO,75,100,ring,uniform,1,8.22939891484566,2.469776596253117,0.09875641483813524,6.991573642939329,0.44017064885701984,0,1.2241331080440432,0.013692163862287998,3
DISTRO,50,10,lan25,poisson,0.5,0.8605912250932306,0.07842522502566378,0.024050688138231635,0.11165802390314639,0.20599560249441615,0.11933322087861598,0.3071745950728655,0.44175860611721873,3
DISTRO,10,1000,mesh,poisson,0,15.408285835757852,2.9072211366146803,4.367390647530556e-05,7.235753169981763,8.11735215538647,8.075991835910827,8.158712474862114,0.013820190913975239,2
DISTRO,10,500,lan0,poisson,1,15.276177691994235,2.5439289420222244,0.12362684193067253,7.1966321701183915,5.436311870852175,0.5816760549787432,8.06663341098465,0.012912110891193151,3
DISTRO,100,75,powerlaw,binomial,0.5,123.59780270396732,23.494140048666548,0.0037520569749176502,57.75068432302214,24.231437797890976,0,65.54356800601818,0.3035503749269992,3
DISTRO,150,25,powerlaw,uniform,0.75,89.92941971425898,16.380464223368715,0.4986951360478997,42.21665393514559,20.831067036449287,0.9256963510997593,47.6813247629907,0.031441016122698784,3
DISTRO,250,50,lan25,bernoulli,0,38.336871188133955,7.713005802050854,0.5259247201029211,19.838854430010542,12.440636794626093,3.412418538937345,18.438167963176966,0.059848794946447015,3
DISTRO,100,100,powerlaw,binomial,0.5,391.88671729690395,39.1804520386116,0.001197913894429803,112.07087341696024,81.35122715565376,0,279.5238964529708,0.29194742697291076,3
DISTRO,150,25,lan0,uniform,1,411.0413636441808,35.611296695424244,2.494041997939348,101.27085427311249,107.70018256956246,6.280710293678567,309.73209031601436,0.03841905505396426,3
DISTRO,75,1000,lan50,poisson,0,590.6651664497331,73.02204346532623,0.001039797905832529,172.81608184217475,388.5436664473964,359.2436300900299,417.84370280476287,0.00538180279545486,2
DISTRO,75,150,lan25,poisson,0.75,809.6310762213543,104.56957091965403,0.0013458449393510818,312.80494287703186,159.87327893916517,0,496.7737404271029,0.05239291721954942,3
DISTRO,150,100,random,bernoulli,0.75,1572.3353279221337,267.37191612808965,4.798445448977873,792.2483439941425,250.72359430394135,5.502925913780928,779.757853873074,0.3291300549171865,3
DISTRO,250,500,ring,binomial,0.5,592.3016485841945,191.75280371766226,18.84189703897573,321.20372883602977,62.309376236788616,0,270.80814173212275,0.2897780160419643,3
DISTRO,150,1000,lan0,binomial,0,2059.5644476749003,397.48702331772074,0.005055165151134133,1002.1268507980276,1005.6524641383439,954.1321980077773,1057.1727302689105,0.2648666079621762,2
DISTRO,100,500,random,poisson,0.25,2335.175017909147,508.6344098492991,0.4215479069389403,1320.75417404389,375.5708948285319,0,1014.4071965911426,0.013647274114191532,3
DISTRO,75,250,lan25,poisson,0.75,3093.9058317849413,665.3285368419407,0.43517941888421774,1990.9875883129425,365.05883988350007,0,1102.897050569998,0.02119290200062096,3
DISTRO,10,25,lan50,bernoulli,0.5,0.8941522701643407,0.003878976684063673,0.001109936973080039,0.005903835175558925,0.011559466482140124,0.0070371029432863,0.019224704010412097,0.8690237309783697,3
DISTRO,50,75,ring,uniform,0,0.3750970750115812,0.023805006717642147,1.813913695514202e-05,0.07136994204483926,0.0,0,0,0.3037271329667419,1
DISTRO,150,75,tree,uniform,0,0.4969085371121764,0.08611092103334765,4.8666028305888176e-05,0.25822185701690614,0.0,0,0,0.23868668009527028,1
DISTRO,10,25,lan25,uniform,0,0.301117368042469,0.005735167612632115,1.1707888916134834e-05,0.017170327017083764,0.0,0,0,0.28394704102538526,1
DISTRO,250,150,star,bernoulli,0,1.531886582262814,0.2975680916570127,0.004062397871166468,0.6618075531441718,0.1275080138584599,0,0.6241235721390694,0.24595545697957277,3
DISTRO,25,50,mesh,binomial,0.75,4.611739326035604,0.6562003362147758,0.12073799781501293,1.7169774589128792,1.5847263396329556,0.28553234273567796,2.6824091661255807,0.21235270099714398,3
DISTRO,10,500,star,uniform,1,6.557482012081891,1.0167937652828793,0.00015978887677192688,2.96681866212748,0.5829370693536475,0,3.4125497341156006,0.1781136158388108,3
DISTRO,50,50,random,uniform,0.5,26.095745640806854,0.8552150053437799,0.05394020210951567,2.2733997479081154,4.933319806586951,0.12134446110576391,23.510066888062283,0.312279004836455,3
DISTRO,10,25,ring,uniform,0.25,0.3234949870966375,0.001969873672351241,0.0006808179896324873,0.003833357011899352,0.002436917508020997,0,0.006772922119125724,0.3128887079656124,3
DISTRO,10,100,ring,uniform,0,0.30637404904700816,0.0061967927031219006,5.465932190418243e-06,0.01857092813588679,0.0,0,0,0.28780312091112137,1
DISTRO,100,10,random,poisson,0.75,4.126671527978033,0.4990800106121848,0.020924920914694667,1.290711360052228,0.9107712085048357,0.10380376013927162,2.638523312052712,0.197436855873093,3
DISTRO,10,150,powerlaw,binomial,1,1.5362121101934463,0.2170645563552777,7.351906970143318e-05,0.4056369310710579,0.4071118898379306,0,0.7811930112075061,0.3493821679148823,3
DISTRO,250,75,star,binomial,0,0.7127624426502734,0.0912653156556189,0.0031305612064898014,0.24881563382223248,0.07949386746622622,0,0.4360283287242055,0.027918480103835464,3
DISTRO,25,50,mesh,poisson,1,44.793302261736244,1.1542571849810581,0.07096318807452917,3.0548821948468685,8.7329339980303,0.4275758881121874,41.53665587189607,0.20176419499330223,3
DISTRO,50,10,powerlaw,binomial,1,3.3636201343033463,0.9949206247304877,0.0003419790882617235,2.8333962680771947,0.16470328314850727,0,0.41237612813711166,0.11784773808903992,3
DISTRO,50,100,star,uniform,0,0.10428456496447325,0.026437561338146526,1.86071265488863e-05,0.07926398795098066,0.0,0,0,0.025020577013492584,1
DISTRO,150,25,mesh,poisson,0,50.25731260655448,2.269869757195314,0.06492797378450632,6.41161228180863,14.631814009859227,0.42221824126318097,43.51748102274723,0.32821930199861526,3
DISTRO,50,75,lan25,poisson,0.5,19.324081097729504,3.6571071960497648,0.0005166020710021257,10.224489714950323,2.892556690804971,0,9.094992683967575,0.004598698811605573,3
DISTRO,10,50,mesh,binomial,0.25,1.282196600921452,0.03745543801536163,0.022844526916742325,0.047983833122998476,0.23970298216833422,0.06183507014065981,0.9171789169777185,0.3170338508207351,3
DISTRO,10,75,lan0,poisson,0.75,0.1851301877759397,0.026929539705937106,3.749597817659378e-05,0.05695648700930178,0.034845693657795586,0,0.10494013386778533,0.023233566898852587,3
DISTRO,10,150,ring,binomial,0.75,0.3281823438592255,0.06098899765250584,0.012040768982842565,0.14759316411800683,0.046057019693156086,0,0.1408815858885646,0.0397075938526541,3
DISTRO,50,500,tree,poisson,0,1.3220663599204272,0.422645070667689,1.7462996765971184e-05,1.2678906950168312,0.0,0,0,0.054175664903596044,1
DISTRO,50,25,random,uniform,0.75,131.46770240319893,43.36829893803224,0.05403944104909897,129.8483180431649,0.431029086583294,0,1.3861719481647015,0.2332124118693173,3
DISTRO,150,10,lan50,poisson,0.5,142.09481617296115,2.3338033580221236,0.3382601891644299,6.292378515005112,24.40358651902837,0.689600981073454,132.81727821798995,2.9851594399660826,3
DISTRO,25,75,mesh,uniform,0.5,223.72882227110676,43.736087281722575,0.1190615170635283,130.94134780205786,16.70664052583743,0.28092284966260195,92.72293870896101,0.06453576008789241,3
DISTRO,75,25,lan0,poisson,1,150.37762106885202,3.9926453583563366,0.3892045400571078,10.462008422007784,43.07912150696696,1.4194376091472805,139.86737883696333,0.048233809880912304,3
DISTRO,50,150,random,poisson,0.25,102.41763486620039,32.41958268041102,0.18461897200904787,96.32332833111286,2.345728441451987,0,5.841738231945783,0.25256830314174294,3
DISTRO,25,200,mesh,uniform,0.25,222.85976537503302,44.81617733370513,0.348216017941013,130.32994473609142,19.098278985513996,1.9453921630047262,92.22743483190425,0.3023858070373535,3
DISTRO,100,100,random,binomial,0.25,149.34526359429583,8.814005116000772,2.6533697170671076,16.706991591025144,48.64224012192184,7.4591150938067585,132.5930536512751,0.04521835199557245,3
DISTRO,75,100,lan25,binomial,0.25,117.19477116991766,35.29795056402994,0.38127213693223894,103.0796378471423,9.361556627554819,2.9453808169346303,13.842397841857746,0.2727354809176177,3
DISTRO,250,10,powerlaw,poisson,1,304.57960505085066,84.92674520728178,1.9054149719886482,249.77240652986802,25.884666359595332,5.1065103728324175,54.60821284982376,0.19898567115888,3
DISTRO,150,25,lan25,binomial,0.75,323.9745209950488,85.25613515544683,5.760372657096013,222.93286673212424,50.537215877401955,9.61880133813247,100.7371904370375,0.3044638258870691,3
DISTRO,75,250,lan0,bernoulli,0.25,138.27822260395624,30.870248440885916,6.56022147485055,73.99841869994998,46.30186707196602,12.382901405915618,64.21692944597453,0.06287445803172886,3
DISTRO,75,150,lan50,poisson,1,1239.0877462858334,252.71395974606276,3.7422362081706524,749.7522027790546,300.70155693466467,5.442298150854185,489.0637425798923,0.27180092688649893,3
DISTRO,100,100,lan25,uniform,1,1319.3225762280636,279.4170766984268,6.701325131114572,791.3926360050682,338.6704491149091,23.02535259281285,527.6670111201238,0.262929102871567,3
DISTRO,150,150,lan0,bernoulli,0.5,1636.9180001360364,301.15305273537524,14.13806873303838,705.0390191229526,639.1144826872041,200.75397123000585,931.8413237531204,0.037657259963452816,3
DISTRO,250,75,lan25,bernoulli,0.5,1986.107382280752,485.45969444063184,25.261762839043513,843.3710355928633,782.4387803879023,312.219278144883,1142.496056959033,0.2402897288557142,3
DISTRO,150,75,mesh,bernoulli,0.75,2614.685225242749,506.0919571573225,38.534665641142055,1416.654083338799,821.0752441248624,96.81159953796305,1197.4263026609551,0.6048392429947853,3
DISTRO,100,250,powerlaw,uniform,1,4957.716705982108,1235.7028160510429,198.24344960204326,2426.658355910098,1216.0180003577068,156.9425694779493,2530.659611789044,0.3987382829654962,3
DISTRO,250,100,powerlaw,uniform,0.75,6017.341502052266,1307.1500105239295,0.02153035392984748,2769.77654486103,1641.5750432835582,0,3247.316554479301,0.24840271193534136,3
DISTRO,10,50,lan50,bernoulli,1,0.736947063356638,0.046071005364259086,2.7552014216780663e-05,0.11562811303883791,0.08557236617586265,0,0.32439214712940156,0.2969268031883985,3
DISTRO,10,10,mesh,binomial,0,0.3072715646121651,0.006018031000470121,0.0023206539917737246,0.010026302887126803,0.01811408915091306,0.007015995914116502,0.027949099894613028,0.26929616183042526,3
DISTRO,50,75,mesh,uniform,0,3.104692129883915,0.8958563716926923,0.0008436490315943956,2.6857735998928547,0.0,0,0,0.4189185299910605,1
DISTRO,75,500,tree,poisson,0,2.2832020190544426,0.6534149546641856,2.6292866095900536e-05,1.96017778897658,0.0,0,0,0.32302423007786274,1
DISTRO,100,50,star,bernoulli,0,0.4402516207192093,0.025684822583571076,0.000216230982914567,0.06736126891337335,0.015683789271861315,0,0.050316611770540476,0.3225737400352955,3
DISTRO,10,50,mesh,poisson,0,0.09349878900684416,0.018197477717573445,0.008485777070745826,0.0344871049746871,0.04831005982123315,0.027276789071038365,0.05694948695600033,0.0020621970761567354,3
DISTRO,50,250,star,uniform,0.5,123.93108426220715,2.1578140687197447,0.32310197805054486,3.7892307189758867,20.548890481702983,0,119.69669316220097,0.4451603810302913,3
DISTRO,100,150,tree,bernoulli,0.25,106.45724553870969,0.6707955016754568,0.06640290096402168,1.6811667571309954,0.33280079811811447,0,0.918486745795235,103.85759203578345,3
DISTRO,75,500,powerlaw,binomial,0,135.34063923591748,44.95951626263559,0.0005711410194635391,134.8772447889205,0.0,0,0,0.46339444699697196,1
DISTRO,150,150,ring,bernoulli,0.25,21.5750176620204,1.7721363140735775,0.4579654650297016,3.0969519421923906,3.7884146980553246,0,18.044580955756828,0.4334847640711814,3
DISTRO,25,50,powerlaw,binomial,0,0.49005817901343107,0.026444527010122936,0.00011081690900027752,0.07905778614804149,0.03774576952370504,0,0.14274180494248867,0.2682585879229009,3
DISTRO,100,200,ring,poisson,0.5,88.44499816466123,4.74918554102381,0.24461577204056084,11.35857001785189,36.525008856357694,0.44075341895222664,76.70611894293688,0.38030920387245715,3
DISTRO,100,10,lan0,uniform,0.5,77.83554301504046,0.5523513133327166,0.22531977202743292,0.7684997259639204,16.411542305451196,0.7583318462129682,76.74570561898872,0.32133767008781433,3
DISTRO,25,250,lan25,binomial,0.5,191.2120052187238,27.643330137322966,0.1311937291175127,81.85244280495681,28.153630564610165,0,109.33258713386022,0.026975279906764627,3
DISTRO,500,50,ring,binomial,0.25,133.56573398108594,16.77509213727899,0.7438946068286896,47.46148412395269,18.251311071023036,0.9536028169095516,85.92677362821996,0.1774762289132923,3
DISTRO,100,10,lan50,uniform,0.75,82.55291280313395,0.8646822727750987,0.23857995099388063,2.007970614125952,17.32732832354183,0.6858439992647618,76.42700084601529,4.117941342992708,3
DISTRO,150,100,ring,poisson,1,49.252299297833815,16.54469329972441,0.34136762702837586,36.55443280097097,3.268230641959235,0,12.275590811856091,0.4222756850067526,3
DISTRO,100,50,lan25,bernoulli,0.5,223.14531467296183,47.55203279100048,1.4291090229526162,138.6465482020285,39.14019503184439,5.591147423954681,84.26304106996395,0.2357254009693861,3
DISTRO,50,100,mesh,binomial,0.5,293.62510221777484,76.08691505653162,0.1811778978444636,227.44073574687354,31.31772105845933,0.9338890162762254,66.12496146094054,0.059405009960755706,3
DISTRO,250,100,mesh,binomial,0,283.14458238333464,70.6849149717018,0.6663521090522408,192.68543180800043,59.97790126083419,16.587179804686457,90.00794145022519,0.4512091251090169,3
DISTRO,50,150,lan25,poisson,1,528.8854267001152,132.0318806777553,4.521382536040619,384.9879144190345,95.7631929522225,9.739056545076892,143.84853175003082,0.048980531049892306,3
DISTRO,150,250,powerlaw,uniform,0.25,1095.740270650247,249.5329272650803,48.3685094169341,544.7759406631812,262.67197379524197,38.16213179402985,550.6134108998813,0.3509190871845931,3
DISTRO,150,150,random,binomial,0.5,1276.4681499241851,259.4013965742973,2.9773366518784314,501.22088574804366,352.19875372957904,16.369671490974724,699.2417357161175,76.00552846002392,3
DISTRO,75,250,mesh,binomial,1,4396.700390024809,929.5391116359582,7.06738729798235,1647.342190386029,1868.3025166851392,1194.3564440000337,2748.8484954487067,0.5097041900735348,3
DISTRO,150,250,powerlaw,binomial,0.75,7642.155663435347,1942.6050055853557,966.0022513691802,3293.8040226390585,2890.912841606963,791.1522239190526,4347.833029638277,0.5186111580114812,3
DISTRO,250,150,lan25,bernoulli,0.75,13751.032727613114,3481.0002045609676,1364.6824510479346,6524.3887813480105,5485.658109646058,2309.1882349979132,7225.96421017102,0.679736094083637,3
DISTRO,500,50,lan50,uniform,1,24724.727620206308,5202.089809913964,785.7723618918099,11122.45225320803,9659.136963359817,3668.663647823967,13601.410339773167,0.8650272251106799,3
DISTRO,10,5,star,binomial,1,0.19821107992902398,0.0009531399700790644,1.572398468852043e-05,0.0019295189995318651,0.0017895430404072006,0,0.00795005401596427,0.18833150691352785,3
DISTRO,10,10,powerlaw,bernoulli,1,0.19107802282087505,0.0020686876183996596,5.603698082268238e-05,0.006066155852749944,0.008123887159551183,0,0.02218769909814,0.1628241678699851,3
DISTRO,25,10,lan50,bernoulli,0.75,0.37643208587542176,0.021775265612329047,0.0002876950893551111,0.05013599479570985,0.03983888441386322,0.010278399102389812,0.05993119394406676,0.26636489713564515,3
DISTRO,25,5,powerlaw,binomial,0,0.20329688675701618,0.0053858766332268715,0.00026456895284354687,0.013482006965205073,0.009040195766525963,0.0015858078841120005,0.015431382926180959,0.17438349686563015,3
DISTRO,25,5,powerlaw,bernoulli,0.5,0.22256809030659497,0.003342441748827696,0.0004541629459708929,0.0074048221576958895,0.006796743255108595,0.002729823114350438,0.00971814920194447,0.2054451189469546,3
DISTRO,100,10,star,bernoulli,0.25,0.22460994124412537,0.006936357744658987,3.9779115468263626e-05,0.02054575807414949,0.0006238975329324603,0,0.0012477950658649206,0.20281638810411096,2
DISTRO,50,10,random,bernoulli,0.5,0.47520252014510334,0.04714295632826785,0.0006894529797136784,0.13827209803275764,0.03744100387363384,0,0.07782636815682054,0.25910405395552516,3
DISTRO,100,25,lan0,bernoulli,0,2.290024665184319,0.36729383569521207,0.0047061138320714235,1.0914796080905944,0.6184852359971652,0.0062274078372865915,0.9724361409898847,0.22610891610383987,3
DISTRO,25,10,powerlaw,bernoulli,0.75,3.275134458905086,0.05242747828985254,0.0001902170479297638,0.155601552920416,0.08803362853359431,0,0.4452719788532704,2.6742609271313995,3
DISTRO,10,10,ring,bernoulli,1,0.29377936269156635,0.0030623039541145167,9.311502799391747e-05,0.006134867900982499,0.0035328754456713796,0,0.010799891781061888,0.27684460300952196,3
DISTRO,150,10,tree,bernoulli,0.5,0.33002723194658756,0.02422829329346617,0.00010021007619798183,0.07223957986570895,0.013216148052985469,0,0.027150422101840377,0.23063722997903824,3
DISTRO,50,10,mesh,binomial,0,0.712800629902631,0.08540379403469463,0.002135989023372531,0.19913264317438006,0.18513528327457607,0.028992837062105536,0.2942034467123449,0.2194645400159061,3
DISTRO,500,5,ring,poisson,1,1.1488735398743302,0.25585467166577774,0.03310183412395418,0.6656658258289099,0.183725218482626,0.04399528377689421,0.29181779408827424,0.19138991995714605,3
DISTRO,100,10,lan0,bernoulli,1,7.2912505636923015,1.0128112126452227,0.09263770887628198,2.8449703799560666,2.3541725665563717,0.21461710520088673,4.222134753828868,0.22414542990736663,3
DISTRO,150,10,star,bernoulli,0,0.7172716911882162,0.030617385326574247,0.006867337040603161,0.07524874503724277,0.054816341338058315,0,0.19546772399917245,0.446555222151801,3
DISTRO,100,10,random,bernoulli,0.75,2.037319371243939,0.39230286322223645,0.0017198538407683372,1.1483805789612234,0.3540275569539517,0,0.8093633332755417,0.07957545900717378,3
DISTRO,10,5,random,poisson,1,0.34654049878008664,0.00337053711215655,2.029608003795147e-05,0.005641567055135965,0.008200896826262275,0,0.0464959847740829,0.29440294695086777,3
DISTRO,25,5,mesh,binomial,0.5,0.10059813712723553,0.016730301625405748,0.0004374459385871887,0.03904786589555442,0.03782583047480633,0.00271999416872859,0.05706736212596297,0.004482909105718136,3
DISTRO,50,10,random,bernoulli,0.75,1.1277539297007024,0.0955124613052855,0.000512333121150732,0.2636606968007982,0.15484214577979097,0,0.5382471799384803,0.325846052961424,3
DISTRO,75,10,lan0,bernoulli,0,1.2683798458892852,0.081303777716433,0.0018971629906445742,0.2303756340406835,0.16003733213680485,0.01598126580938697,0.251939786830917,0.7860644250176847,3
DISTRO,10,50,powerlaw,binomial,1,0.46806202130392194,0.020682182318220537,0.010156485019251704,0.04011186002753675,0.029409659133913617,0,0.0641123151872307,0.3638378460891545,3
DISTRO,25,100,random,poisson,0.25,1.2560649439692497,0.1439490239135921,0.050379613880068064,0.27804608293808997,0.2110888115130365,0,0.4671764101367444,0.5108424508944154,3
DISTRO,50,10,random,poisson,0.75,1.271784587064758,0.07425654702819884,0.023766990983858705,0.10490720509551466,0.16411260961710164,0.07711781118996441,0.24079450103454292,0.9260828809347004,3
DISTRO,25,500,ring,binomial,0.25,14.29408061481081,0.6243308282767733,0.04021512693725526,0.9802767529617995,3.9048663987390078,0,13.230888274032623,0.08291558781638741,3
DISTRO,10,1000,lan50,poisson,0.75,54.57921101991087,10.062187739958366,0.40243093599565327,16.937919039977714,15.567840842801766,1.7482459880411625,37.43846971797757,0.20282226195558906,3
DISTRO,250,250,star,poisson,1,456.93427251209505,151.73630303268632,0.006972599076107144,439.62449929700233,3.1332351278203228,0,17.178070549154654,0.13170266593806446,3
DISTRO,50,1000,lan50,bernoulli,1,8242.285505357431,2115.8048299277048,0.00649483292363584,5770.545263276203,1363.705925566998,0,2471.299716109177,0.440525972051546,3
DISTRO,150,500,lan25,poisson,0.25,5759.078701030929,1160.4104111046374,141.4399759969674,2361.8193389999215,2268.908633352956,1088.2899523908272,3396.9487298189197,0.310632212087512,3
DISTRO,250,150,lan50,poisson,0.5,7392.10226623388,1497.9186357657115,198.78639205917716,3181.5918844419066,2730.5520864144587,1232.6290154929738,4209.986128524877,0.5242532670963556,3
DISTRO,100,1000,random,uniform,1,12235.901438528206,2642.809777717727,0.0211015900131315,6679.308711647056,2248.555906224608,0,5556.275420271093,0.31730661005713046,3
DISTRO,150,250,lan50,uniform,0.75,11980.664784130873,2655.131168889968,12.33958746213466,6275.032092315843,3584.3622728427486,1046.7912502840627,5705.239978336031,0.3927134789992124,3
DISTRO,50,10,star,poisson,1,0.3258177740499377,0.012840725714340806,0.0030428289901465178,0.019855002174153924,0.009158682621394595,0,0.03400946385227144,0.27195330802351236,3
DISTRO,10,10,mesh,uniform,0.25,0.2614898837637156,0.004521612698833148,0.0018253480084240437,0.008602902060374618,0.011320761172100902,0.004981470061466098,0.016249131876975298,0.2366378498263657,3
DISTRO,75,75,tree,bernoulli,0.25,0.6203265776857734,0.09445386830096443,0.009650853928178549,0.23952998500317335,0.0759131801314652,0,0.15580338682048023,0.2249932058621198,3
DISTRO,25,5,random,bernoulli,0.75,0.3338225360494107,0.006326527955631415,0.0004356331191956997,0.017307419795542955,0.011109141050837934,0,0.02334827813319862,0.2931668381206691,3
DISTRO,100,250,star,uniform,0,0.9587313190568238,0.24649136265118918,3.273598849773407e-05,0.7393898239824921,0.0,0,0,0.21934149507433176,1
DISTRO,10,150,star,poisson,0.75,0.40880184690468013,0.04183070741904279,0.010289694182574749,0.09414512105286121,0.016412692648979526,0,0.06564448191784322,0.2490122439339757,3
DISTRO,25,75,powerlaw,uniform,0.5,94.37050201767124,0.24185550135249892,0.00015855510719120502,0.6363942888565361,15.766194424708374,0,93.54132663295604,0.19278109585866332,3
DISTRO,25,25,mesh,poisson,0.75,94.54798688110895,0.17953759998393556,0.027079007821157575,0.4158177690114826,16.050482505583204,0.15694087510928512,93.92229825304821,0.20987085904926062,3
DISTRO,150,25,star,uniform,1,3.1690765332896262,0.5452396996940175,0.0419681160710752,1.5459151449613273,0.27314432136093575,0,1.5796361481770873,0.04352524015121162,3
DISTRO,75,25,mesh,poisson,0.25,98.03048171079718,0.9877545842900872,0.12237272504717112,1.6544895528350025,17.63934691871206,1.3258281331509352,96.16003956506029,0.2159525929018855,3
DISTRO,250,500,star,bernoulli,0,47.44183296407573,15.452348643913865,0.06583035900257528,46.21888925996609,0.28663496653704595,0,1.013867303263396,0.2090764008462429,3
DISTRO,250,10,lan50,bernoulli,1,273.3686822592281,25.033218505093828,1.3892933600582182,69.32843252108432,84.14408134079228,6.6346605808939785,203.40207835496403,0.6381713831797242,3
DISTRO,50,250,random,binomial,0.25,65.43398923124187,20.09595014775793,0.2220433100592345,45.24528375011869,6.1327534321462736,0,19.962144246092066,0.22656123503111303,3
DISTRO,150,10,lan0,uniform,1,105.6168731879443,48.264626978353284,1.6635295280721039,94.7382620649878,7.904713266878389,2.7689737351611257,10.646760310046375,0.23185081291012466,3
DISTRO,75,150,mesh,bernoulli,0,165.68765325378627,50.16090467696389,0.7755502508953214,148.61599724297412,11.396811349550262,1.8837893730960786,16.868339499924332,0.20331651088781655,3
DISTRO,100,250,ring,binomial,0.75,44.120785468956456,14.127017501664037,0.3075874578207731,41.60603430005722,0.7512166670057923,0,2.146329276030883,0.3684218928683549,3
DISTRO,150,250,tree,binomial,0.5,66.70783317787573,18.337548198333632,0.0002098269760608673,43.210615226998925,7.964433866009737,0,23.218349356902763,0.27886859397403896,3
DISTRO,100,75,powerlaw,poisson,0.75,315.47944774106145,59.64580997102894,0.0020466381683945656,178.93143102293834,42.2340446326804,0,136.32159016397782,0.22642655414529145,3
DISTRO,250,250,lan25,binomial,0,493.33604864473455,105.76821264958319,3.479244089918211,303.92533057392575,128.73576545583396,13.16725948289968,189.10375605686568,0.30696201394312084,3
DISTRO,500,5,lan0,bernoulli,0,52.15148235205561,17.452943386354793,2.170736167114228,40.71597869112156,7.39895929043026,3.2675477089360356,11.201654736883938,0.2338489240501076,3
DISTRO,150,250,powerlaw,uniform,0.5,3517.053942421917,703.5092375009941,0.01203683391213417,1441.9277953440323,1023.9201138218244,0,2074.9058050129097,0.22034206497482955,3
DISTRO,500,100,lan50,binomial,0.25,7770.239985490916,1616.565307970314,289.4789983429946,3172.809743999969,3197.539663457428,1564.0161692800466,4596.281013125088,1.1492283658590168,3
DISTRO,150,250,lan0,poisson,1,17712.82192309806,3931.198800238548,809.4715415569954,8003.112981113838,6605.325565991962,3116.846477457788,9709.346824118169,0.3621178660541773,3
DISTRO,150,500,lan0,bernoulli,0.75,32001.187114651082,6486.668639905595,17.757460675900802,15069.207086706068,7638.95076500345,933.7010458821896,16931.77288024011,0.20714770490303636,3
DISTRO,100,1000,lan50,binomial,0.5,29218.494510592893,6356.522663094026,735.1044847839512,12451.670254643075,10160.804591914444,5807.6831001599785,16766.631395176984,0.1928607728332281,3
DISTRO,150,500,mesh,bernoulli,0.75,59039.97088017315,13292.795409744605,1536.5164847688284,31907.70261448901,19275.815977786126,5626.503552963957,27132.04764613509,0.22061954904347658,3
DISTRO,75,10,random,binomial,0.25,0.5491211921907961,0.06198679733400544,0.001483348198235035,0.0991675821132958,0.12358959089033306,0.03783173346891999,0.2519099321216345,0.19804367795586586,3
DISTRO,50,10,lan25,bernoulli,0.5,0.8033197619952261,0.06302567136784394,0.000904574990272522,0.1831589019857347,0.15252293413504958,0,0.32720173709094524,0.2929591229185462,3
DISTRO,25,75,lan0,uniform,0.5,1.778827187139541,0.2427220824174583,0.044004273135215044,0.6307512228377163,0.5172292893597236,0.10522241005674005,0.8487685271538794,0.29930743714794517,3
DISTRO,50,50,lan50,binomial,0.5,7.499259429052472,1.3326677856966853,0.3161381548270583,2.7140304702334106,1.935747231201579,0.6864490411244333,3.9998646057210863,0.7853643530979753,3
DISTRO,10,25,lan50,poisson,0.25,0.33092525601387024,0.0032284467791517577,5.996134132146835e-05,0.007200665306299925,0.005110579154764612,0,0.01748400181531906,0.30624058889225125,3
DISTRO,10,10,mesh,poisson,0,0.3611771441064775,0.004676811241855224,0.0013106707483530045,0.010771248955279589,0.013661513027424613,0.004476421512663364,0.02354753529652953,0.3268583598546684,3
DISTRO,25,100,lan50,poisson,0.5,3.19574620295316,0.4710261217939357,0.1246944391168654,1.1474498743191361,0.8938460593732694,0.21627022791653872,1.6955161849036813,0.3527801437303424,3
DISTRO,25,100,lan0,poisson,0.5,3.040557111147791,0.5071176025085151,0.08734371419996023,1.2064628773368895,1.1819695148151368,0.2752256174571812,1.7301582489162683,0.1039359848946333,3
DISTRO,150,10,star,poisson,0,0.15949024632573128,0.01013224587465326,0.00024248380213975906,0.026866125874221325,0.00542515415387849,0,0.01747063919901848,0.11515348125249147,3
DISTRO,100,150,ring,binomial,0.5,9.587687159422785,3.396762303697566,0.27141891000792384,7.668055105023086,0.925575993799915,0.32791543984785676,1.670186278410256,0.24944577598944306,3
DISTRO,75,75,tree,binomial,0.25,0.8359343926422298,0.19123711825037995,0.015874153934419155,0.5103252329863608,0.08588118012994528,0,0.2790869935415685,0.04652216611430049,3
